12655 WEST GRAND RIVER EAGLE MICHIGAN,42.8043716,-84.7732908
1505 NORTH ST. CLAIR ROAD OVID MICHIGAN,43.0081922,-84.44527579999999
609 MORTON STREET LOT16 SAINT JOHNS MICHIGAN,42.9941103,-84.56598869999999
410 WIGHT STREET 3 SAINT JOHNS MICHIGAN,42.9973627,-84.55749519999999
605 STATE STREET SAINT JOHNS MICHIGAN,43.00134509999999,-84.5659423
5087 W CENTERLINE ROAD SAINT JOHNS MICHIGAN,42.94302649999999,-84.6240761
501 PEWABIC STREET IRON MOUNTAIN MICHIGAN,45.8275618,-88.0542439
703 WEST BROWN STREET IRON MOUNTAIN MICHIGAN,45.8213149,-88.0750434
712 CLINTON S ST CHARLOTTE MICHIGAN,42.5526868,-84.8400453
833 5 POINT W HWY CHARLOTTE MICHIGAN,42.5092752,-84.852302
402 WEST STODDARD STREET CHARLOTTE MICHIGAN,42.56673410000001,-84.8399386
3338 CARLISLE HIGHWAY CHARLOTTE MICHIGAN,42.5541273,-84.9019022
421 MERRITT STREET G CHARLOTTE MICHIGAN,42.5574884,-84.8265864
4208 SOUTH STINE ROAD CHARLOTTE MICHIGAN,42.5064404,-84.8955127
228 VAN LIEU STREET CHARLOTTE MICHIGAN,42.5614594,-84.85023129999999
221 WEST HENRY STREET CHARLOTTE MICHIGAN,42.5584247,-84.8382493
437 N SHELDON STREET CHARLOTTE MICHIGAN,42.5694401,-84.83881339999999
407 W HARRIS AVENUE CHARLOTTE MICHIGAN,42.5646875,-84.8398807
1263 STEWART ROAD CHARLOTTE MICHIGAN,42.54931630000001,-84.76760589999999
633 Prairie STREET CHARLOTTE MICHIGAN,42.5544641,-84.8295106
211 E HENRY STREET CHARLOTTE MICHIGAN,42.5588485,-84.83374700000002
8745 JUSTONIAN WAY DIMONDALE MICHIGAN,42.6594736,-84.66607189999999
159 hawthorne DRIVE DIMONDALE MICHIGAN,42.662047,-84.66377279999999
8230 SPICERVILLE E HWY EATON RAPIDS MICHIGAN,42.4938696,-84.6758414
8023 SPICERVILLE HIGHWAY EATON RAPIDS MICHIGAN,42.4944329,-84.6794347
521 CHANTICLEER CIRCLE LANSING MICHIGAN,42.7281458,-84.6278743
7077 WILLIAMS ROAD LANSING MICHIGAN,42.6702309,-84.6230763
190 A & B CHARLOTTE A MULLIKEN MICHIGAN,30.8587039,-95.74824819999999
3807 W Bellevue HIGHWAY OLIVET MICHIGAN,42.4512411,-84.9131712
2705 EAST BUTTERFIELD SPRINGPORT MICHIGAN,42.4363041,-84.7835046
2705 EAST BUTTERFIELD SPRINGPORT MICHIGAN,42.4363041,-84.7835046
875 LINDEN STREET VERMONTVILLE MICHIGAN,42.6175473,-85.0278328
10320 WEST VERMONTVILLE HIGHWAY VERMONTVILLE MICHIGAN,42.6310487,-85.0448179
135 WATTS BATTLE CREEK MICHIGAN,42.3089777,-85.13157199999999
1317 CRESTVIEW STREET APT 30 PETOSKEY MICHIGAN,45.3629166,-84.9672861
4155 FENTON ROAD 24 BURTON MICHIGAN,42.969789,-83.6927334
1450 WELLS STREET BURTON MICHIGAN,42.9785936,-83.6761385
2050 E MCLEAN AVENUE BURTON MICHIGAN,42.9691763,-83.6706736
3055 KLEINPELL STREET BURTON MICHIGAN,42.987733,-83.646181
4153 Columbine AVENUE BURTON MICHIGAN,42.9703379,-83.66567429999999
2107 brady AVENUE BURTON MICHIGAN,42.9660124,-83.66853929999999
7061 VIENNA W RD 31 CLIO MICHIGAN,43.1770877,-83.8164735
7318 RIVER ROCK DAVISON MICHIGAN,43.0379461,-83.5659522
1151 WEST PRINCETON AVENUE FLINT MICHIGAN,43.0855311,-83.6997846
1549 EAST ATHERTON STREET FLINT MICHIGAN,42.989569,-83.649956
3030 EAST HEMPHILL 209 FLINT MICHIGAN,42.9818996,-83.6727873
338 ALLENDALE PLACE FLINT MICHIGAN,43.0122855,-83.7270715
2701 BRANCH STREET 118 FLINT MICHIGAN,43.039548,-83.65218399999999
5130 EAST BOULEVARD ROAD FLINT MICHIGAN,43.0617688,-83.6600802
1369 WEST PRINCETON AVENIDA FLINT MICHIGAN,43.0854451,-83.7079765
2477 HAETHERLY AVENUE FLINT MICHIGAN,43.0229298,-83.7306598
3249 DAKOTA AVENUE FLINT MICHIGAN,43.0418149,-83.64582999999999
1577 COACHLIGHT COURT FLINT MICHIGAN,43.0045233,-83.7591126
2730 EPISOLN TRAIL FLINT MICHIGAN,43.0591052,-83.6551892
1348 W GENESEE AVENUE FLINT MICHIGAN,43.0824673,-83.7072209
937 S BALLENGER ROAD FLINT MICHIGAN,43.005833,-83.7330308
2010 THOM FLINT MICHIGAN,43.04332000000001,-83.663696
937 S BALLENGER HIGHWAY FLINT MICHIGAN,43.005833,-83.7330308
3738 PITKIN FLINT MICHIGAN,43.03076859999999,-83.638573
1025 Darling STREET FLINT MICHIGAN,43.0037264,-83.73682749999999
1425 Waldman AVENUE FLINT MICHIGAN,42.9888908,-83.6997688
1707 E atherton ROAD FLINT MICHIGAN,42.989534,-83.6461631
1056 E BRISTOL ROAD FLINT MICHIGAN,42.9738481,-83.6906447
1814 Jane STREET FLINT MICHIGAN,43.0373126,-83.6659
1726 Missouri Ave FLINT MICHIGAN,43.0284891,-83.6666608
1514 N Lynch St FLINT MICHIGAN,43.0306923,-83.6594643
1905 Kansas Ave FLINT MICHIGAN,43.0266807,-83.6645501
6481 Estrelle AVENUE MOUNT MORRIS MICHIGAN,43.1034399,-83.6972284
4148 W 54TH STREET MOUNT MORRIS MICHIGAN,43.1079177,-83.7600664
7010 N LEWIS ROAD MOUNT MORRIS MICHIGAN,43.10544720000001,-83.67660649999999
11009 S SAGINAW MOUNT MORRIS MICHIGAN,43.1120594,-83.6946713
6452 LEWIS ROAD MOUNT MORRIS MICHIGAN,43.1029037,-83.6765757
G5360 Detroit STREET MOUNT MORRIS MICHIGAN,43.104769,-83.70799410000001
110 WEST KNOX STREET 403 BEAVERTON MICHIGAN,43.8811322,-84.48441129999999
3942 McCullum Rd BEAVERTON MICHIGAN,43.87345740000001,-84.3264519
435 CEDAR E AVE GLADWIN MICHIGAN,43.980829,-84.4822607
5276 ROSE LANE GLADWIN MICHIGAN,44.0962867,-84.3184176
1020 MCCLURE ROAD GLADWIN MICHIGAN,44.03795780000001,-84.4079203
719 FLORENCE IRONWOOD MICHIGAN,46.4638031,-90.159168
228 WEST AYER STREET 1 IRONWOOD MICHIGAN,46.4532551,-90.1732935
229 SOUTH MANSFIELD STREET UPPER IRONWOOD MICHIGAN,46.4544225,-90.1638506
114 S MANSFIELD STREET IRONWOOD MICHIGAN,46.4565876,-90.1631814
804 SOUTH UNION STREET ERSE TRAVERSE CITY MICHIGAN,44.76385639999999,-85.63694240000001
2421 NORTH ELY HIGHWAY ALMA MICHIGAN,43.3257582,-84.701021
221 SOUTH STREET ITHACA MICHIGAN,43.2891937,-84.60429359999999
221 E SOUTH STREET ITHACA MICHIGAN,43.2891937,-84.60429359999999
4313 WEST BIRMINGHAM ROAD LANSING MICHIGAN,43.0268969,-84.4400647
1312 WEST MADISON ROAD SAINT LOUIS MICHIGAN,43.422316,-84.63318319999999
210 SOUTH LINCOLN STREET SAINT LOUIS MICHIGAN,43.4059682,-84.6014386
303 DEVON DRIVE SAINT LOUIS MICHIGAN,43.4053976,-84.6218786
302 SOUTH DELAWARE STREET C SAINT LOUIS MICHIGAN,43.4049689,-84.612412
1623 HARMON ROAD CAMDEN MICHIGAN,41.7379538,-84.6432174
9800 MAPLE ROAD CAMDEN MICHIGAN,41.72294970000001,-84.79629369999999
8501 ALVORD ROAD CAMDEN MICHIGAN,41.7608069,-84.7772911
1711 EAST READING ROAD HILLSDALE MICHIGAN,41.8390945,-84.6174674
1100 LILAC ROAD HILLSDALE MICHIGAN,41.8227992,-84.6341463
138 MARION STREET HILLSDALE MICHIGAN,41.9236773,-84.6178266
4032 PLEASANT STREET HILLSDALE MICHIGAN,41.8668406,-84.673029
1100 S CRONK ROAD HILLSDALE MICHIGAN,41.9111333,-84.7313155
205 E WEST STREET HILLSDALE MICHIGAN,41.9083906,-84.6351256
1911 EAST GOOSE LAKE ROAD JONESVILLE MICHIGAN,42.0697233,-84.6165414
211 LIBERTY STREET JONESVILLE MICHIGAN,41.9814626,-84.66086530000001
2010 E MOSHERVILLE ROAD JONESVILLE MICHIGAN,42.06703599999999,-84.6124224
216 West Street JONESVILLE MICHIGAN,41.9816931,-84.66248709999999
7931 GENESEE ROAD LITCHFIELD MICHIGAN,41.9993258,-84.765981
6930 MCLAIN ROAD LITCHFIELD MICHIGAN,41.9993859,-84.7877431
311 N Main St READING MICHIGAN,41.843082,-84.747647
6275 BEECHER ROAD OSSEO MICHIGAN,41.8828253,-84.5288257
12800 BIRD LAKE ROAD OSSEO MICHIGAN,41.74127610000001,-84.53891689999999
2859 Doty Rd OSSEO MICHIGAN,41.8847483,-84.58161249999999
1500 JEROME PITTSFORD MICHIGAN,41.9062666,-84.4592552
10731 HICKS ROAD QUINCY MICHIGAN,41.9046716,-84.8192361
5020 ABBOTT ROAD READING MICHIGAN,41.8537853,-84.7677935
5451 ABBOTT ROAD READING MICHIGAN,41.8472428,-84.7654122
120 ENTERPRISE DRIVE READING MICHIGAN,41.84492960000001,-84.7387588
1149 MERIDIAN RD BUNKER HILL MICHIGAN,42.55163580000001,-84.35667819999999
5810 KINNEVILLE EATON RAPIDS MICHIGAN,42.4659882,-84.57295309999999
1287 ONONDAGA N RD HOLT MICHIGAN,42.6204176,-84.56261459999999
120 WEST MICHIGAN AVENUE LANSING MICHIGAN,42.7339097,-84.55314829999999
456 SOUTH ROSEMARY STREET LANSING MICHIGAN,42.72956860000001,-84.5878204
1622 CAVANAUGH LANSING MICHIGAN,42.68919229999999,-84.53040279999999
2011 CLIFTON AVENUE LANSING MICHIGAN,42.7102665,-84.53266719999999
815 EDISON AVENUE LANSING MICHIGAN,42.7077762,-84.54111069999999
721 LESLIE STREET LANSING MICHIGAN,42.72569499999999,-84.5247512
411 NORTH FRANCIS STREET LANSING MICHIGAN,42.7376783,-84.5165999
510 WOODROW LANSING MICHIGAN,42.7100131,-84.54752850000001
202 BELL STREET LANSING MICHIGAN,42.7570169,-84.5539506
1224 CLARK STREET LANSING MICHIGAN,42.7471646,-84.53184730000001
412 PINEWOOD STREET LANSING MICHIGAN,42.687786,-84.557191
910 American ROAD BOX 203 LANSING MICHIGAN,42.7874419,-84.5426255
922 Legrand Dr LANSING MICHIGAN,42.69408749999999,-84.5654249
714 MILL STREET UNIT 24 LESLIE MICHIGAN,42.4494677,-84.4224108
3540 BELLEVUE ROAD LESLIE MICHIGAN,42.4517874,-84.4839935
4202 MERIDIAN LESLIE MICHIGAN,42.4635109,-84.351885
5420 BELLEVUE RD ONONDAGA MICHIGAN,42.451625,-84.55691999999999
4775 BALDWIN STREET ONONDAGA MICHIGAN,42.4429824,-84.56140309999999
621 CLINTON S ST STOCKBRIDGE MICHIGAN,42.445905,-84.179773
530 MECHANIC ST STOCKBRIDGE MICHIGAN,42.452449,-84.18718799999999
1371 BASELINE RD STOCKBRIDGE MICHIGAN,42.42491200000001,-84.3025
1371 BASELINE ROAD STOCKBRIDGE MICHIGAN,42.42491200000001,-84.3025
4363 EAST M-36 STOCKBRIDGE MICHIGAN,42.5115489,-84.18534050000001
3074 OBRIEN ROAD STOCKBRIDGE MICHIGAN,42.457553,-84.2418859
305 W elizabeth STREET STOCKBRIDGE MICHIGAN,42.4494917,-84.1827641
956 WOODS ROAD FENWICK MICHIGAN,43.076016,-85.0562229
10651 MCKENNA HUBBARDSTON MICHIGAN,43.1054038,-84.86352049999999
2717 NORTH STATE STREET IONIA MICHIGAN,43.026966,-85.0757926
726 ROBERTSON COURT IONIA MICHIGAN,42.9896853,-85.0460288
5710 STAGE ROAD IONIA MICHIGAN,43.0720025,-84.9955827
4726 E BLUE WATER HIGHWAY IONIA MICHIGAN,43.0016983,-84.9813145
302 W. LINCOLN AVE. IONIA MICHIGAN,42.9873857,-85.0667436
638 WEST MUSGROVE HIGHWAY LAKE ODESSA MICHIGAN,42.7996522,-85.0864667
14034 MAIER DRIVE LAKE ODESSA MICHIGAN,42.7760962,-85.12534749999999
8270 GOODWIN ROAD LYONS MICHIGAN,42.9150038,-84.9107616
140 NORTH HIGBEE STREET LYONS MICHIGAN,42.9824663,-84.9396889
5793 EAST RIVERSIDE DRIVE LYONS MICHIGAN,42.97059429999999,-84.9994778
204 EAST SUMMIT STREET MUIR MICHIGAN,43.0005874,-84.9384208
475 LONG LAKE ROAD ORLEANS MICHIGAN,43.1049282,-85.08432189999999
2201/2 CLARK STREET PORTLAND MICHIGAN,42.8700664,-84.9068975
8335 CENTERLINE ROAD SARANAC MICHIGAN,42.9432609,-85.23824599999999
402 W LAKE STREET TAWAS CITY MICHIGAN,44.2689033,-83.5165179
9603 EAST COLEMAN ROAD COLEMAN MICHIGAN,43.75716,-84.6549782
6313 CRAWFORD MOUNT PLEASANT MICHIGAN,43.5482668,-84.7877566
1007 NORTH KINNEY STREET MOUNT PLEASANT MICHIGAN,43.6131201,-84.7709694
3489 SOUTH SUMMERTON ROAD MOUNT PLEASANT MICHIGAN,43.59011659999999,-84.727507
402 NORTH ARNOLD STREET MOUNT PLEASANT MICHIGAN,43.6074992,-84.7687055
740 NORTH LEATON ROAD MOUNT PLEASANT MICHIGAN,43.6526244,-84.707657
2748 WEATHERWOOD STREET MOUNT PLEASANT MICHIGAN,43.6000783,-84.8095444
1409 SOUTH COUNTY LANE SHEPHERD MICHIGAN,44.5429383,-84.63396449999999
8781 EAST BASELINE ROAD  MICHIGAN,43.6411786,-84.6736861
9955 GLENN ROAD GRASS LAKE MICHIGAN,42.3108239,-84.224901
119 ELM STREET 2 JACKSON MICHIGAN,42.1953142,-84.398096
5791 WHEATON RD JACKSON MICHIGAN,42.1715593,-84.3118757
116 MASON E ST 2 JACKSON MICHIGAN,42.243237,-84.40437899999999
13255 CLINTON ROAD JACKSON MICHIGAN,42.380803,-84.56444499999999
605 HOMEWILD STREET JACKSON MICHIGAN,42.250967,-84.39989729999999
401 EAST HIGH STREET JACKSON MICHIGAN,42.2328406,-84.3937399
521 WEST GANSON STREET JACKSON MICHIGAN,42.25445,-84.417576
316 EAST EUCLID STREET JACKSON MICHIGAN,42.2295488,-84.3956482
533 TUMBRIDGE ROAD JACKSON MICHIGAN,42.2447626,-84.4614351
212 BIRDSELL STREET JACKSON MICHIGAN,42.21316530000001,-84.3965535
5613 LARCH DRIVE JACKSON MICHIGAN,42.272286,-84.316484
1005 LANSING AVENUE JACKSON MICHIGAN,42.2609765,-84.4171447
215 SECOND STREET JACKSON MICHIGAN,42.2459613,-84.41582679999999
612 LANSING AVENUE JACKSON MICHIGAN,42.2554494,-84.4150878
200 S ELM STREET JACKSON MICHIGAN,42.25009860000001,-84.3846353
464 COOPER STREET JACKSON MICHIGAN,42.251571,-84.4021915
2725 overhill ROAD JACKSON MICHIGAN,42.2197351,-84.40319009999999
1411 Merriman STREET JACKSON MICHIGAN,42.2315653,-84.39687169999999
510 Hallet St. JACKSON MICHIGAN,42.2568978,-84.41722999999999
1916 Parkwood Way JACKSON MICHIGAN,42.2258779,-84.4246253
801 Brentwood Rd JACKSON MICHIGAN,42.2568065,-84.45149839999999
118 N Forbes St JACKSON MICHIGAN,42.2537739,-84.37736319999999
708 S West Ave JACKSON MICHIGAN,42.2417779,-84.4236279
8495 JACKSON S RD LIBERTY MICHIGAN,42.096306,-84.401281
7150 KENNEDY RD MUNITH MICHIGAN,42.380819,-84.287849
8533 COON HILL ROAD MUNITH MICHIGAN,42.36398,-84.25989
3003 GARDNER ROAD PARMA MICHIGAN,42.277057,-84.551694
11 W MICHIGAN AVENUE PARMA MICHIGAN,42.2586287,-84.6011116
11130 BUNKERHILL ROAD PLEASANT LAKE MICHIGAN,42.374965,-84.325332
312 MICHIGAN W AUGUSTA MICHIGAN,42.3356785,-85.35528980000001
5163 FT CASTER DRIVE AUGUSTA MICHIGAN,42.3267651,-85.349486
11870 SPRINKLE RD BRADY TOWNSHIP MICHIGAN,42.1457479,-85.524023
534 LEENHOUTS ST COMSTOCK MICHIGAN,42.2931949,-85.5231311
505 COLLETTE AVENUE COMSTOCK MICHIGAN,42.2929959,-85.52080389999999
S 31ST ST / E N AVE ROAD COMSTOCK MICHIGAN,42.2340147,-85.46251
254 D AVE E LOT 60 COOPER TOWNSHIP MICHIGAN,42.3765079,-85.5868979
15905 Z E AVE FULTON MICHIGAN,42.07151640000001,-85.3059936
14157 42ND S ST FULTON MICHIGAN,42.1127214,-85.3524555
571 MAPLEWOOD ST GALESBURG MICHIGAN,42.2836325,-85.3943396
4711 36TH N ST GALESBURG MICHIGAN,42.33052379999999,-85.41608269999999
8150 MICHIGAN E AVE GALESBURG MICHIGAN,42.2870566,-85.4696416
8078 EAST MICHIGAN AVENUE GALESBURG MICHIGAN,42.2881644,-85.4721307
552 NORTH 30TH STREET GALESBURG MICHIGAN,42.292584,-85.4723003
490 ELMWOOD DRIVE GALESBURG MICHIGAN,42.2844057,-85.39374629999999
652 MAPLEWOOD DRIVE GALESBURG MICHIGAN,42.2831694,-85.39433489999999
17 WASHINGTON STREET GALESBURG MICHIGAN,42.2906272,-85.4198109
616 MAPLEWOOD GALESBURG MICHIGAN,42.2833257,-85.3943355
102 NORTH 30TH STREET 1 GALESBURG MICHIGAN,42.2911025,-85.4706004
336 EAST MICHIGAN GALESBURG MICHIGAN,42.2885296,-85.40697109999999
336 EAST MICHIGAN AVENUE 4 GALESBURG MICHIGAN,42.2885296,-85.40697109999999
161 GALE STREET GALESBURG MICHIGAN,42.2948744,-85.414023
13362 EAST L AVENUE GALESBURG MICHIGAN,42.2744991,-85.3688391
1928 COLGROVE AVE 204 KALAMAZOO MICHIGAN,42.3100254,-85.554694
618 MAPLE HILL DR 110 KALAMAZOO MICHIGAN,42.2944055,-85.6592794
1606 PALMER ST KALAMAZOO MICHIGAN,42.2697689,-85.5601616
156 28TH N ST 6 KALAMAZOO MICHIGAN,42.289724,-85.4920784
1966 11TH S ST 4 KALAMAZOO MICHIGAN,42.2710863,-85.6580449
1915 MARCH ST KALAMAZOO MICHIGAN,42.272752,-85.56272469999999
5672 MICHIGAN E AVE KALAMAZOO MICHIGAN,42.28822479999999,-85.5172596
619 EGLESTON ST KALAMAZOO MICHIGAN,42.2766211,-85.5734116
825 COOPER ST KALAMAZOO MICHIGAN,42.30038529999999,-85.5517289
2399 30TH N ST KALAMAZOO MICHIGAN,42.3097101,-85.47559749999999
2515 CORK E ST 21 KALAMAZOO MICHIGAN,42.2597028,-85.5479648
5361 COMSTOCK AVE KALAMAZOO MICHIGAN,42.2840316,-85.52441069999999
1609 CHURCH N ST KALAMAZOO MICHIGAN,42.3072771,-85.58669599999999
628 LAKE ST KALAMAZOO MICHIGAN,42.28081479999999,-85.57474429999999
521 STASSEN ST KALAMAZOO MICHIGAN,42.32916540000001,-85.5906007
5603 20TH N ST KALAMAZOO MICHIGAN,42.3416527,-85.5726495
1525 G E AVE KALAMAZOO MICHIGAN,42.332984,-85.56063089999999
1013 EDISON ST KALAMAZOO MICHIGAN,42.3300579,-85.59817129999999
1519 OLMSTEAD RD 63 KALAMAZOO MICHIGAN,42.2756197,-85.5375736
3661 LARK DR KALAMAZOO MICHIGAN,42.272431,-85.6359995
9671 D E AVE A7 KALAMAZOO MICHIGAN,42.3642478,-85.73919029999999
1804 HAWK DR KALAMAZOO MICHIGAN,42.2739351,-85.6377641
3625 LARK DR KALAMAZOO MICHIGAN,42.2728785,-85.63512349999999
1513 MAIN W ST KALAMAZOO MICHIGAN,42.2937771,-85.6071788
1404 MOSELS E ST KALAMAZOO MICHIGAN,42.3176243,-85.562972
8924 MICHIGAN E KALAMAZOO MICHIGAN,42.2885604,-85.4551695
1904 SANDY COVE DR KALAMAZOO MICHIGAN,42.3057622,-85.5154179
1451 NORTH HILLS DR KALAMAZOO MICHIGAN,42.3161878,-85.6061053
254 D E AVE LOT 3 KALAMAZOO MICHIGAN,42.3765079,-85.5868979
1028 FERNDALE AVE KALAMAZOO MICHIGAN,42.2546761,-85.5681843
2478 ROSEVELT KALAMAZOO MICHIGAN,42.3477124,-85.5598325
1403 SHERWOOD AVE 1 KALAMAZOO MICHIGAN,42.2973076,-85.562632
1536 HIGHLAND HILLS DR KALAMAZOO MICHIGAN,42.3156622,-85.608457
3650 LURK DR KALAMAZOO MICHIGAN,42.2724424,-85.636
1706 HOMECREST ST KALAMAZOO MICHIGAN,42.2648289,-85.5587219
3405 D E AVE KALAMAZOO MICHIGAN,42.3763973,-85.5491605
4205 DEBBIE LN KALAMAZOO MICHIGAN,42.2743836,-85.64139899999999
1453 HIGHLAND HILLS DR KALAMAZOO MICHIGAN,42.3156662,-85.6060086
10150 RIVERVIEW N DR KALAMAZOO MICHIGAN,42.4078324,-85.56019479999999
1113 LANE BLVD KALAMAZOO MICHIGAN,42.2724327,-85.5664148
6766 COLGROVE KALAMAZOO MICHIGAN,42.238344,-85.4960929
3634 LARK DR KALAMAZOO MICHIGAN,42.2730553,-85.635757
738 VINE E ST KALAMAZOO MICHIGAN,42.2838656,-85.5720652
121 1/2 FELLOWS ST KALAMAZOO MICHIGAN,42.2823241,-85.5839386
3114 VIRGINIA AVE KALAMAZOO MICHIGAN,42.3221123,-85.5594045
1142 FARGO KALAMAZOO MICHIGAN,42.3157962,-85.5656482
1817 ROSE N ST KALAMAZOO MICHIGAN,42.3096468,-85.5848796
3661 CARDINAL DR KALAMAZOO MICHIGAN,42.2738787,-85.6342275
2141 AMHERST AVE KALAMAZOO MICHIGAN,42.2575069,-85.6147931
2000 BARNEY RD KALAMAZOO MICHIGAN,42.3182934,-85.613778
3416 VALENCIA KALAMAZOO MICHIGAN,42.2736324,-85.6316387
1027 SHERWOOD AVE KALAMAZOO MICHIGAN,42.2973084,-85.5682159
8336 14TH ST KALAMAZOO MICHIGAN,42.380908,-85.6294345
3315 BROOKFIELD KALAMAZOO MICHIGAN,42.279578,-85.5389306
614 CHARLOTTE AVE KALAMAZOO MICHIGAN,42.2973352,-85.5638405
3415 VALENCIA LN KALAMAZOO MICHIGAN,42.2736324,-85.63161889999999
2516 CORLOT ST KALAMAZOO MICHIGAN,42.3295228,-85.54922959999999
502 30TH N ST KALAMAZOO MICHIGAN,42.2922277,-85.4721093
5069 ROYLAN ST KALAMAZOO MICHIGAN,42.3337515,-85.5689685
5225 FORDHAM KALAMAZOO MICHIGAN,42.3098497,-85.5270007
6568 WALBURN ST KALAMAZOO MICHIGAN,42.2390522,-85.4996984
1615 NOTTINGHAM ST 301 KALAMAZOO MICHIGAN,42.2475282,-85.5594009
482 REED ST KALAMAZOO MICHIGAN,42.27394779999999,-85.5748347
2924 ALAMO AVE KALAMAZOO MICHIGAN,42.3075344,-85.62607729999999
909 EDISON ST KALAMAZOO MICHIGAN,42.3301202,-85.5965847
5381 THAYER AVE KALAMAZOO MICHIGAN,42.337857,-85.5587548
3516 LOWDEN ST KALAMAZOO MICHIGAN,42.2572813,-85.6260367
6794 RAVINE RD KALAMAZOO MICHIGAN,42.3600703,-85.6650085
158 LEVEL ST KALAMAZOO MICHIGAN,42.2870075,-85.4884569
1539 HIGHLAND HILLS DR KALAMAZOO MICHIGAN,42.3156633,-85.6077649
156 28TH N ST 5 KALAMAZOO MICHIGAN,42.289724,-85.4920784
831 BURDICK S ST KALAMAZOO MICHIGAN,42.2836315,-85.5827577
1517 PORTAGE ST KALAMAZOO MICHIGAN,42.2758584,-85.5702158
111 FELLOWS CT KALAMAZOO MICHIGAN,42.2823028,-85.5831182
400 NORTH W ST KALAMAZOO MICHIGAN,42.2978095,-85.58747729999999
4068 DEADWOOD N KALAMAZOO MICHIGAN,42.2406426,-85.5416302
1519 OLMSTEAD 32 KALAMAZOO MICHIGAN,42.2756197,-85.5375736
206 BELMONT E ST KALAMAZOO MICHIGAN,42.2713812,-85.5807126
3907 AOBURN LN KALAMAZOO MICHIGAN,42.2396319,-85.54486949999999
1006 LANE BLVD KALAMAZOO MICHIGAN,42.2721531,-85.567725
35382 22ND KALAMAZOO MICHIGAN,42.2903733,-85.7671475
3606 STEWART DRIVE KALAMAZOO MICHIGAN,42.2762712,-85.5355414
6743 PEYTON PLACE KALAMAZOO MICHIGAN,42.2419719,-85.4961587
2233 FLOWER STREET KALAMAZOO MICHIGAN,42.2687445,-85.5685891
2023 SCHIPPERS LN. KALAMAZOO MICHIGAN,42.2922804,-85.5546486
6453 TWILIGHT AVENUE KALAMAZOO MICHIGAN,42.3259224,-85.5034865
2334 EAST MAIN STREET KALAMAZOO MICHIGAN,42.3029799,-85.55050849999999
254 EAST D AVENUE KALAMAZOO MICHIGAN,42.3765079,-85.5868979
6743 PEYTON PLACE KALAMAZOO MICHIGAN,42.2419719,-85.4961587
1323 BROWNELL STREET KALAMAZOO MICHIGAN,42.30397929999999,-85.6111434
6743 PETTON PLACE KALAMAZOO MICHIGAN,42.2419719,-85.4961587
1370 RED MAPLE LANE KALAMAZOO MICHIGAN,42.3217,-85.60449609999999
254 EAST D LOT 23 AVENUE KALAMAZOO MICHIGAN,42.7299301,-84.48960350000002
5781 SANDALWOOD KALAMAZOO MICHIGAN,42.3274312,-85.51901360000001
508 LAY BOULEVARD KALAMAZOO MICHIGAN,42.27303690000001,-85.57483719999999
5125 LANDS END DRIVE KALAMAZOO MICHIGAN,42.3349588,-85.6208278
2804 MOUNT OLIVET KALAMAZOO MICHIGAN,42.3190706,-85.55467399999999
893 WORDEN KALAMAZOO MICHIGAN,42.2964546,-85.5061783
50 BLANCHE AVENUE KALAMAZOO MICHIGAN,42.2493405,-85.5816399
1944 SOUTH 11TH #3D STREET KALAMAZOO MICHIGAN,43.5726118,-96.5816126
530 DENWAY #36 CIRCLE KALAMAZOO MICHIGAN,42.251917,-85.59085
2918 WHITTIER STREET KALAMAZOO MICHIGAN,42.2617738,-85.5561585
3419 SOUTH 9TH STREET KALAMAZOO MICHIGAN,42.2579574,-85.6774396
7777 STADIUM DRIVE KALAMAZOO MICHIGAN,42.25371519999999,-85.70306959999999
5373 NORTH RIVERVIEW DRIVE KALAMAZOO MICHIGAN,42.3383282,-85.56015029999999
2515 EAST CORK STREET 25 KALAMAZOO MICHIGAN,42.2597028,-85.5479648
1316 SOUTH WESTNEDGE AVENUE 3 KALAMAZOO MICHIGAN,42.2784359,-85.5897665
3321 COMSTOCK VILLAGE DRIVE 103 KALAMAZOO MICHIGAN,42.3178294,-85.52439679999999
6007 CHUBB AVENUE KALAMAZOO MICHIGAN,42.2892388,-85.511699
3029 EMERALD DRIVE KALAMAZOO MICHIGAN,42.2611457,-85.5503604
720 OAK STREET 2 KALAMAZOO MICHIGAN,42.2844274,-85.59252359999999
5665 JOSEPHINE STREET KALAMAZOO MICHIGAN,42.2895123,-85.5183234
1011 DAYTON KALAMAZOO MICHIGAN,42.3015959,-85.54552609999999
1406 BANBURY STREET KALAMAZOO MICHIGAN,42.2506654,-85.56158789999999
1015 CHICAGO AVENUE 1 KALAMAZOO MICHIGAN,42.3020926,-85.5540187
6381 EAST JK AVENUE KALAMAZOO MICHIGAN,42.2959282,-85.50473199999999
3836 MADISON AVENUE KALAMAZOO MICHIGAN,42.253487,-85.62348039999999
5314 WESTSHIRE STREET KALAMAZOO MICHIGAN,42.2400828,-85.50092699999999
5273 NORTH 20TH STREET KALAMAZOO MICHIGAN,42.3366574,-85.57041450000001
1516 EAST MAIN STREET 1 KALAMAZOO MICHIGAN,42.2971818,-85.5609116
316 STUART AVENUE 2 KALAMAZOO MICHIGAN,42.2933053,-85.5975239
1240 JEFFERSON KALAMAZOO MICHIGAN,42.2962528,-85.60229179999999
